,NumEmails,Received,Sender
0,1,"Wed, 29 Nov 2017 18:13:32 +0000","=?utf-8?Q?Vanderbilt=20Executive=20Education?=
 <execed@owen.vanderbilt.edu>"
0,1,"Wed, 29 Nov 2017 09:59:45 -0800","""Fandango"" <movies@movies.fandango.com>"
0,1,"Wed, 29 Nov 2017 21:14:17 +0000",=?utf-8?Q?Midtown=20Corkdorks?= <corkdork@midtownwine.net>
0,1,"Wed, 29 Nov 2017 21:27:05 +0000",Twitter <info@twitter.com>
0,1,"Wed, 29 Nov 2017 15:56:17 -0600","""Best Buy"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Wed, 29 Nov 2017 22:05:50 -0000","""Vanderbilt Owen Graduate School of Management""
 <Inside.Owen@owen.vanderbilt.edu>"
0,1,"Wed, 29 Nov 2017 16:23:59 -0600",Jenny Hemmer <jenny.hemmer@judsonbaptist.com>
0,1,"Wed, 29 Nov 2017 22:20:25 +0000","""BeerAdvocate"" <mail@beeradvocate.com>"
0,1,"Wed, 29 Nov 2017 22:48:38 +0000","""Mark from Kaggle"" <mark.mcdonald@kaggle.intercom-mail.com>"
0,1,"Wed, 29 Nov 2017 13:48:02 -0600","""Scott's Cheap Flights"" <scott@scottscheapflights.com>"
0,1,"Thu, 30 Nov 2017 00:04:14 +0000 (UTC)",Darrell Waltrip Honda <maggie.mcgee2@hendrickauto.com>
0,1,"Thu, 30 Nov 2017 00:11:26 +0000",Twitter <info@twitter.com>
0,1,"Thu, 30 Nov 2017 01:01:14 +0000","""=?utf-8?q?Pinterest?="" <pinbot@explore.pinterest.com>"
0,1,"Thu, 30 Nov 2017 02:00:00 +0000 (UTC)","""Ladders"" <daily@theladders.com>"
0,1,"Thu, 30 Nov 2017 04:05:47 +0000",Twitter <info@twitter.com>
0,1,"Thu, 30 Nov 2017 04:21:24 +0000 (UTC)",Flipboard 10 for Today<editorialstaff@flipboard.com>
0,1,"Thu, 30 Nov 2017 07:00:53 +0000 (UTC)",Michael Lacey <invitations@linkedin.com>
0,1,"Thu, 30 Nov 2017 04:30:25 -0600","""Best Buy"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Thu, 30 Nov 2017 07:38:54 -0600",mohammad Hasan <rakybul@gmail.com>
0,1,30 Nov 2017 09:03:35 -0500,"""Dark Reading"" <UBMTechResearch@am.amtechwebresources.com>"
0,1,"Thu, 30 Nov 2017 14:20:33 -0000",=?utf-8?q?Rebekah_Loffi?= <rebekah.loffi@wcs.edu>
0,1,"Thu, 30 Nov 2017 15:40:17 +0000 (UTC)",LinkedIn <invitations@linkedin.com>
0,1,"Thu, 30 Nov 2017 15:45:40 +0000 (UTC)",Jordan Real Estate <david@jordanre.com>
0,1,30 Nov 2017 08:16:24 -0800,"""Dollar Shave Club"" <members@email.dollarshaveclub.com>"
0,1,"Thu, 30 Nov 2017 10:37:24 -0600",Jenny Hemmer <jenny.hemmer@judsonbaptist.com>
0,1,"Thu, 30 Nov 2017 16:44:01 +0000",Kelsey Antoskow <kelsey.antoskow@wcs.edu>
0,1,"Thu, 30 Nov 2017 08:43:10 -0800","""Xfinity"" <xfinity@emails.xfinity.com>"
0,1,"Thu, 30 Nov 2017 11:06:31 -0600 (CST)",Application Development Trends <ADT@1105.net>
0,1,"Thu, 30 Nov 2017 17:19:37 +0000",Lauren Monday <dearlms@gmail.com>
0,1,"Thu, 30 Nov 2017 17:23:41 +0000 (UTC)","""Nextdoor Cool Springs East"" <no-reply@rs.email.nextdoor.com>"
0,1,"Thu, 30 Nov 2017 09:32:07 -0800","""Shop Your Way"" <rewards@rewards.shopyourwayrewards.com>"
0,1,"Thu, 30 Nov 2017 12:05:43 -0600 (CST)",Application Development Trends <ADT@1105.net>
0,1,"Thu, 30 Nov 2017 13:34:01 -0600 (CST)",Mobile Dev Trends <RMG@1105.net>
0,1,"Thu, 30 Nov 2017 20:35:27 +0000",=?utf-8?Q?smokingpipes.com?= <info@smokingpipes.com>
0,1,"Thu, 30 Nov 2017 21:02:26 +0000","""=?utf-8?q?Pinterest?="" <pinbot@explore.pinterest.com>"
0,1,"Thu, 30 Nov 2017 21:09:42 +0000 (UTC)","""Nextdoor Cool Springs East"" <reply@rs.email.nextdoor.com>"
0,1,"Thu, 30 Nov 2017 13:15:34 -0600","""Scott's Cheap Flights"" <scott@scottscheapflights.com>"
0,1,"Fri, 01 Dec 2017 09:45:05 +1100","""Second Nature"" <csr@secondnature.net>"
0,1,"Thu, 30 Nov 2017 16:49:12 -0600 (CST)",AppTrends Newsletter <apptrends@1105.net>
0,1,"Thu, 30 Nov 2017 23:04:40 +0000",=?utf-8?Q?Midtown=20Corkdorks?= <corkdork@midtownwine.net>
0,1,"Thu, 30 Nov 2017 17:06:58 -0600","""Best Buy"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Thu, 30 Nov 2017 23:48:33 +0000",Twitter <info@twitter.com>
0,1,"Thu, 30 Nov 2017 14:43:58 -0800","""Sears Home Services"" <shs@em.searshomeservices.com>"
0,1,"Fri, 01 Dec 2017 00:30:00 +0000 (UTC)","""Ladders"" <jobs@theladders.com>"
0,1,"Fri, 01 Dec 2017 00:57:22 +0000 (UTC)",Flipboard 10 for Today<editorialstaff@flipboard.com>
0,1,"Fri, 01 Dec 2017 02:00:00 +0000 (UTC)","""Ladders"" <daily@theladders.com>"
0,1,"Fri, 01 Dec 2017 02:01:16 +0000",Twitter <info@twitter.com>
0,1,"Fri, 01 Dec 2017 04:51:20 -0600","""Redbox Play Pass"" <Redbox@em.redbox.com>"
0,1,"Fri, 01 Dec 2017 12:00:00 +0000 (UTC)","""Ladders"" <jobs@theladders.com>"
0,1,"Fri, 1 Dec 2017 04:33:24 -0800","""Southwest Click 'N Save"" <SouthwestAirlines@luv.southwest.com>"
0,1,"Fri, 1 Dec 2017 07:04:47 -0600 (CST)",Virtualization & Cloud Review <VR@1105.net>
0,1,"Fri, 01 Dec 2017 08:44:48 -0600","""Lyft"" <hello@lyftmail.com>"
0,1,"Fri, 1 Dec 2017 14:57:06 +0000",Monday Nathan <Nathan.Monday@hcahealthcare.com>
0,1,"Fri, 01 Dec 2017 07:00:16 -0800 (PST)",Covenant Presbyterian Church <communications@covenantpres.com>
0,1,"Fri, 01 Dec 2017 10:02:19 -0600","""Dollywood"" <dollywood@hfecorp.net>"
0,1,"Fri, 1 Dec 2017 10:11:50 -0600 (CST)",Virtualization & Cloud Review <VR@1105.net>
0,1,"Fri, 01 Dec 2017 10:15:43 -0600","""Best Buy"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Fri, 01 Dec 2017 12:59:57 -0600","""American Express"" <americanexpress@member.americanexpress.com>"
0,1,1 Dec 2017 11:11:37 -0800,"""Dollar Shave Club"" <members@email.dollarshaveclub.com>"
0,1,"Fri, 1 Dec 2017 13:09:50 -0600 (CST)",Redmond magazine <RED@1105.net>
0,1,"Fri, 01 Dec 2017 19:45:44 +0000 (UTC)",=?UTF-8?Q?Hungry_Howie's_=F0=9F=8D=95?= <no-reply@hungryhowies.com>
0,1,"Fri, 01 Dec 2017 20:00:00 +0000 (UTC)","""Ladders"" <jobs@theladders.com>"
0,1,"Fri, 1 Dec 2017 20:04:23 +0000",Kelsey Antoskow <kelsey.antoskow@wcs.edu>
0,1,"Fri, 01 Dec 2017 20:06:13 +0000",Twitter <info@twitter.com>
0,1,"Fri, 1 Dec 2017 14:27:38 -0600",mohammad Hasan <rakybul@gmail.com>
0,1,"Fri, 01 Dec 2017 14:31:00 -0600",Mohammad Hasan <rakybul@me.com>
0,1,"Fri, 1 Dec 2017 08:00:46 -0800","""Fandango"" <movies@movies.fandango.com>"
0,1,"Fri, 01 Dec 2017 20:18:45 +0000","""BeerAdvocate"" <mail@beeradvocate.com>"
0,1,"Fri, 01 Dec 2017 15:02:54 -0600","""Scott's Cheap Flights"" <scott@scottscheapflights.com>"
0,1,"Fri, 01 Dec 2017 22:16:11 +0000 (UTC)",Flipboard 10 for Today<editorialstaff@flipboard.com>
0,1,"Sat, 02 Dec 2017 00:48:30 +0000",Twitter <info@twitter.com>
0,1,"Sat, 02 Dec 2017 01:02:13 +0000","""=?utf-8?q?Pinterest?="" <pinbot@explore.pinterest.com>"
0,1,"Sat, 02 Dec 2017 02:00:00 +0000 (UTC)","""Ladders"" <daily@theladders.com>"
0,1,"Sat, 02 Dec 2017 02:47:57 +0000",Twitter <info@twitter.com>
0,1,"Sat, 2 Dec 2017 04:50:46 +0000",=?utf-8?Q?Crossway?= <communications@crossway.org>
0,1,"Sat, 2 Dec 2017 01:18:05 +0000 (GMT)",Sherwin-Williams <email@e.sherwin-williams.com>
0,1,"Sat, 02 Dec 2017 09:53:45 +0000 (UTC)",Flipboard 10 for Today<editorialstaff@flipboard.com>
0,1,"Sat, 2 Dec 2017 08:07:14 -0600 (CST)",Application Development Trends <ADT@1105.net>
0,1,"Sat, 02 Dec 2017 09:17:08 -0700","""American Express"" <AmericanExpress@welcome.aexp.com>"
0,1,"Sat, 02 Dec 2017 17:24:12 +0000 (UTC)","""Nextdoor Cool Springs East"" <no-reply@rs.email.nextdoor.com>"
0,1,"Sat, 2 Dec 2017 13:21:40 -0600","""Nathan Monday"" <nathan.monday@gmail.com>"
0,1,"Sat, 02 Dec 2017 13:44:36 -0600","""Red Dog Wine & Spirits"" <info@RedDogWS.com>"
0,1,"Sat, 2 Dec 2017 12:31:03 -0800","""Shop Your Way"" <rewards@rewards.shopyourwayrewards.com>"
0,1,"Sat, 02 Dec 2017 15:49:07 -0600","""Best Buy"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Sat, 02 Dec 2017 22:02:11 +0000",Twitter <info@twitter.com>
0,1,"Sun, 03 Dec 2017 00:00:00 +0000 (UTC)","""Ladders"" <jobs@theladders.com>"
0,1,"Sun, 03 Dec 2017 01:24:56 +0000",Twitter <info@twitter.com>
0,1,"Sun, 03 Dec 2017 02:00:00 +0000 (UTC)","""Ladders"" <daily@theladders.com>"
0,1,"Sat, 2 Dec 2017 20:18:50 -0600",Hansie Rivera <harm1727r@gmail.com>
0,1,"Sun, 3 Dec 2017 02:32:45 +0000",Amazon Kindle Support <do-not-reply@amazon.com>
0,1,"Sun, 03 Dec 2017 02:59:42 +0000",Twitter <info@twitter.com>
0,1,"Sun, 03 Dec 2017 04:51:56 +0000 (UTC)",Flipboard Week in Review <editorialstaff@flipboard.com>
0,1,"Sun, 3 Dec 2017 07:19:03 GMT",Wells Fargo Online <alerts@notify.wellsfargo.com>
0,1,"Sun, 03 Dec 2017 02:19:16 -0600","""Best Buy Weekly Ad"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Sun, 03 Dec 2017 09:47:40 +0000 (UTC)",Flipboard Sunday Edition<editorialstaff@flipboard.com>
0,1,"Sun, 03 Dec 2017 10:10:32 +0000 (UTC)","""YouVersion - The Bible App"" <no-reply@youversion.com>"
0,1,"Sun, 03 Dec 2017 08:47:48 -0600","""Redbox"" <Redbox@em.redbox.com>"
0,1,3 Dec 2017 10:52:31 -0500,"""VRBO"" <VRBO@elq.vrbo.com>"
0,1,3 Dec 2017 16:04:54 +0000,"""Dollar Shave Club"" <members@email.dollarshaveclub.com>"
0,1,"Sun, 03 Dec 2017 17:24:42 +0000 (UTC)","""Nextdoor Cool Springs East"" <no-reply@rs.email.nextdoor.com>"
0,1,"Sun, 03 Dec 2017 18:18:44 +0000 (UTC)","""Nextdoor Cool Springs East"" <reply@rs.email.nextdoor.com>"
0,1,"Sun, 3 Dec 2017 18:26:54 +0000",=?utf-8?Q?Crossway?= <communications@crossway.org>
0,1,"Sun, 03 Dec 2017 15:35:11 -0600","""Best Buy"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Sun, 03 Dec 2017 23:08:19 +0000",Twitter <info@twitter.com>
0,1,"Mon, 04 Dec 2017 01:11:29 +0000","""=?utf-8?q?Pinterest?="" <pinbot@explore.pinterest.com>"
0,1,"Mon, 04 Dec 2017 02:00:00 +0000 (UTC)","""Ladders"" <daily@theladders.com>"
0,1,"Mon, 04 Dec 2017 02:18:43 +0000",Twitter <info@twitter.com>
0,1,"Mon, 4 Dec 2017 04:47:20 +0000",Leslie Strange <leslie_norris@hotmail.com>
0,1,"Mon, 04 Dec 2017 04:15:43 -0600","""Best Buy"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Mon, 04 Dec 2017 12:30:00 +0000 (UTC)","""Ladders"" <jobs@theladders.com>"
0,1,"Mon, 4 Dec 2017 07:01:43 -0600 (CST)",Application Development Trends <ADT@1105.net>
0,1,"Mon, 04 Dec 2017 13:11:07 +0000 (UTC)","""Nextdoor Cool Springs East"" <reply@rs.email.nextdoor.com>"
0,1,"Mon, 4 Dec 2017 13:18:14 +0000 (UTC)","""Michael Lacey (via LinkedIn)"" <messages-noreply@linkedin.com>"
0,1,4 Dec 2017 08:31:40 -0500,"""Dark Reading"" <DarkReading@am.amtechwebresources.com>"
0,1,"Mon, 4 Dec 2017 07:31:57 -0600",mohammad Hasan <rakybul@gmail.com>
0,1,"Mon, 4 Dec 2017 13:49:34 +0000",Kelsey Antoskow <kelsey.antoskow@wcs.edu>
0,1,"Mon, 04 Dec 2017 14:54:17 +0000 (UTC)","""Nextdoor Cool Springs East"" <reply@rs.email.nextdoor.com>"
0,1,"Mon, 04 Dec 2017 14:57:09 +0000",Ask a Librarian <ask@vanderbilt.libanswers.com>
0,1,"Mon, 4 Dec 2017 06:58:43 -0800","""Southwest Airlines Rapid Rewards"" <RapidRewards@luv.southwest.com>"
0,1,"Mon, 4 Dec 2017 08:00:30 -0800","""Mark Manson"" <mark@markmanson.net>"
0,1,"Mon, 4 Dec 2017 11:12:17 -0600 (CST)",Redmond magazine <RED@1105.net>
0,1,"Mon, 04 Dec 2017 17:23:39 +0000 (UTC)","""Nextdoor Cool Springs East"" <no-reply@rs.email.nextdoor.com>"
0,1,"Mon, 04 Dec 2017 17:24:58 +0000 (UTC)","""Nextdoor Cool Springs East"" <reply@rs.email.nextdoor.com>"
0,1,"Mon, 4 Dec 2017 17:57:03 +0000",Doyle & Susan <evite@mailva.evite.com>
0,1,"Mon, 4 Dec 2017 18:25:36 +0000",Evite <evite@mailva.evite.com>
0,1,"Mon, 04 Dec 2017 19:08:10 +0000",Starbucks Rewards <Starbucks@mg.starbucks.com>
0,1,"Mon, 04 Dec 2017 19:44:36 -0000","""Cool Springs Wines & Spirits"" <events@coolspringswines.com>"
0,1,"Mon, 4 Dec 2017 20:33:01 +0000",=?utf-8?Q?smokingpipes.com?= <info@smokingpipes.com>
0,1,"Mon, 04 Dec 2017 11:18:49 -0600","""Scott's Cheap Flights"" <scott@scottscheapflights.com>"
0,1,"Mon, 04 Dec 2017 21:01:32 +0000",Twitter <info@twitter.com>
0,1,"Mon, 4 Dec 2017 16:00:05 -0600",Doyle Monday <doyle@mondayandcompany.com>
0,1,"Mon, 04 Dec 2017 16:10:58 -0600","""Best Buy"" <BestBuyInfo@emailinfo.bestbuy.com>"
0,1,"Mon, 4 Dec 2017 22:12:21 +0000",=?utf-8?Q?Midtown=20Corkdorks?= <corkdork@midtownwine.net>
0,1,"Mon, 4 Dec 2017 22:20:35 +0000 (UTC)","""Big Data, Analytics, Hadoop, NoSQL & Cloud Computing""
 <groups-noreply@linkedin.com>"
0,1,"Mon, 04 Dec 2017 23:21:24 +0000",Twitter <info@twitter.com>
0,1,"Mon, 04 Dec 2017 17:02:11 -0600","""Scott's Cheap Flights"" <scott@scottscheapflights.com>"
0,1,"Tue, 05 Dec 2017 00:36:57 +0000 (UTC)",Flipboard 10 for Today<editorialstaff@flipboard.com>
0,1,"Tue, 05 Dec 2017 01:13:50 +0000","""=?utf-8?q?Pinterest?="" <pinbot@explore.pinterest.com>"
